num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
1000,no_raw,7,0.049542,10.146133,2925.537089,5020.923859,0.950458,0.790585,0.738555,0.691895,1.0,2486.128244,19.562582,101.472274,2365.093388,0.0,0.489732,2090940.491348,51950.356941,119800.948,7.1,5178.90969,46764.347251,0.486
1000,no_raw,99,0.048917,10.018133,2855.264518,5018.924593,0.951083,0.813725,0.739223,0.692884,1.0,2486.134185,19.570286,101.470934,2365.092964,0.0,0.483552,2117661.145667,50526.505932,119802.268,7.1,5158.569549,45360.836383,0.488
1000,static,42,0.149208,30.557867,3778.311168,9032.259359,0.850792,0.7161,0.431183,0.430787,1.0,598.946939,16.984906,101.787134,431.838916,48.335983,6.122319,167256.894458,19835.35464,30828.870667,7.1,7604.933649,12223.320991,1.0
1000,static,7,0.144833,29.661867,3628.854774,8951.563961,0.855167,0.712626,0.437871,0.437554,1.0,606.14461,16.997861,101.7823,439.21281,48.151638,5.872236,174379.922219,20218.735477,31554.04,7.1,7608.188143,12603.447335,1.0
1000,static,99,0.148542,30.421333,3677.15272,8917.898371,0.851458,0.708765,0.432334,0.432255,1.0,603.730424,16.994971,101.78621,436.7357,48.213543,6.046672,169349.347632,20095.468704,31122.876,7.1,7575.749412,12512.619292,1.0
1000,adaptive,42,0.126917,25.992533,5930.107419,16784.465676,0.873083,0.628513,0.521975,0.521199,1.0,681.148408,17.409509,101.714335,515.787899,46.236666,4.579184,223620.619941,22748.549979,36969.508,7.1,7615.248151,15126.201828,1.0
1000,adaptive,7,0.12525,25.6512,5945.067929,16410.313193,0.87475,0.629864,0.525924,0.525303,1.0,682.389622,17.417419,101.71078,517.056464,46.204958,4.510831,227009.188798,22827.718396,37199.610667,7.1,7616.880317,15203.738079,1.0
1000,adaptive,99,0.126292,25.864533,5960.758134,16907.240696,0.873708,0.606247,0.524689,0.523913,1.0,678.550149,17.413262,101.710668,513.122909,46.30331,4.574082,223870.058964,22508.803673,36482.374667,7.1,7586.192597,14915.511076,0.999
1000,cluster_csv,42,0.167125,34.2272,2986.786004,8077.137764,0.832875,0.65686,0.400498,0.399875,1.0,597.096249,17.363088,101.824316,429.516143,48.392702,6.87873,148864.684452,19841.261177,31607.296,7.1,7608.979863,12225.181315,1.0
1000,cluster_csv,7,0.166708,34.141867,3058.85477,8086.974667,0.833292,0.665276,0.400452,0.399906,1.0,590.148623,17.340686,101.824885,422.412706,48.570345,6.94236,147500.280607,19485.675656,30330.908,7.1,7626.413596,11852.16206,1.0
1000,cluster_csv,99,0.165667,33.928533,2995.164886,8102.303862,0.834333,0.66784,0.404201,0.403578,1.0,597.008214,17.380853,101.819867,429.412208,48.395287,6.819712,150152.971448,19728.82647,31460.112,7.1,7557.589423,12164.137048,0.999
1000,traffic_split,42,0.143167,29.320533,7073.801902,23021.496911,0.856833,0.527454,0.484169,0.483778,1.0,663.082086,17.25972,101.74526,497.380078,46.697028,5.306227,192980.816653,21655.160915,34989.942667,7.1,7610.663084,14037.397831,1.0
1000,traffic_split,7,0.145417,29.781333,7120.888673,27417.175497,0.854583,0.518826,0.474986,0.474595,1.0,662.260898,17.233306,101.754289,496.555664,46.717639,5.396302,189759.569593,21599.323896,33762.173333,7.1,7624.981575,13967.242321,1.0
1000,traffic_split,99,0.148458,30.404267,6999.441736,23982.043221,0.851542,0.508727,0.472103,0.471164,1.0,664.922642,17.237448,101.756239,499.279438,46.649517,5.487123,186618.760051,21680.928831,35129.446667,7.1,7599.818862,14074.00997,0.999
1000,laca,42,0.111208,22.775467,7285.879327,21916.501744,0.888792,0.611097,0.507507,0.507422,1.0,614.755154,15.360494,101.687319,449.815454,47.891887,4.445763,230331.642671,19389.894479,27936.770667,7.1,7630.148813,11752.645665,1.0
1000,laca,7,0.111583,22.852267,7280.087391,21436.588451,0.888417,0.61098,0.507674,0.507077,1.0,617.469953,15.378312,101.686253,452.582724,47.822664,4.441142,230571.304187,19535.762276,27994.801333,7.1,7611.567584,11917.094692,1.0
1000,laca,99,0.109875,22.5024,7256.776544,21121.898048,0.890125,0.614236,0.509246,0.509161,1.0,614.645464,15.38245,101.685897,449.681942,47.895175,4.393245,233085.120895,19386.294899,27940.08,7.1,7591.963795,11787.231104,1.0
1000,rl,42,0.190375,38.9888,7362.323895,20256.265171,0.809625,0.72272,0.372898,0.372898,1.0,567.603421,16.724549,101.832918,399.911429,49.134524,8.242826,124229.245034,18930.117917,28468.418667,7.1,7605.929732,11317.088185,1.0
1000,rl,7,0.190792,39.074133,7252.982397,20168.329774,0.809208,0.719115,0.372568,0.372568,1.0,565.789919,16.727678,101.833914,398.047214,49.181113,8.287345,123561.895319,18849.255979,28511.164,7.1,7611.153143,11231.002836,1.0
1000,rl,99,0.189583,38.826667,7340.498467,19844.869984,0.810417,0.71774,0.373469,0.373469,1.0,563.515128,16.72777,101.832847,395.715087,49.239424,8.268101,123849.478642,18714.320315,28038.053333,7.1,7583.329239,11123.891076,1.0
